"";"Banque";"Indicateur";"Terme";"Num_Terme";"Annee";"Rubrique";"Information";"Montant"
"311";"Attijari";"Activite";"Trimestre";3;2021;"CAP";"Trimestre_Actuel";NA
"312";"Attijari";"Activite";"Trimestre";3;2021;"CAP";"Trimestre_Reference";NA
"313";"Attijari";"Activite";"Trimestre";3;2021;"CAP";"Arrete_Actuel";742233
"314";"Attijari";"Activite";"Trimestre";3;2021;"CAP";"Arrete_Reference";720357
"315";"Attijari";"Activite";"Trimestre";3;2021;"CAP";"Annee_Reference";720400
"316";"BIAT";"Activite";"Trimestre";3;2021;"PEB";"Trimestre_Actuel";380511,079566
"317";"BIAT";"Activite";"Trimestre";3;2021;"PEB";"Trimestre_Reference";355038,856042
"318";"BIAT";"Activite";"Trimestre";3;2021;"PEB";"Arrete_Actuel";1137702,534436
"319";"BIAT";"Activite";"Trimestre";3;2021;"PEB";"Arrete_Reference";1076462,557417
"320";"BIAT";"Activite";"Trimestre";3;2021;"PEB";"Annee_Reference";1452377,98512
"321";"BIAT";"Activite";"Trimestre";3;2021;"PR1";"Trimestre_Actuel";249666,306205
"322";"BIAT";"Activite";"Trimestre";3;2021;"PR1";"Trimestre_Reference";244976,326047
"323";"BIAT";"Activite";"Trimestre";3;2021;"PR1";"Arrete_Actuel";731458,428628
"324";"BIAT";"Activite";"Trimestre";3;2021;"PR1";"Arrete_Reference";748111,551477
"325";"BIAT";"Activite";"Trimestre";3;2021;"PR1";"Annee_Reference";996796,749461
"326";"BIAT";"Activite";"Trimestre";3;2021;"PR2";"Trimestre_Actuel";59001,923719
"327";"BIAT";"Activite";"Trimestre";3;2021;"PR2";"Trimestre_Reference";54537,42299
"328";"BIAT";"Activite";"Trimestre";3;2021;"PR2";"Arrete_Actuel";166044,471676
"329";"BIAT";"Activite";"Trimestre";3;2021;"PR2";"Arrete_Reference";151642,85187
"330";"BIAT";"Activite";"Trimestre";3;2021;"PR2";"Annee_Reference";215546,178883
"331";"BIAT";"Activite";"Trimestre";3;2021;"PR3_4";"Trimestre_Actuel";71842,849642
"332";"BIAT";"Activite";"Trimestre";3;2021;"PR3_4";"Trimestre_Reference";55525,107005
"333";"BIAT";"Activite";"Trimestre";3;2021;"PR3_4";"Arrete_Actuel";240199,634132
"334";"BIAT";"Activite";"Trimestre";3;2021;"PR3_4";"Arrete_Reference";176708,15407
"335";"BIAT";"Activite";"Trimestre";3;2021;"PR3_4";"Annee_Reference";240035,056776
"336";"BIAT";"Activite";"Trimestre";3;2021;"CEB";"Trimestre_Actuel";134552,183616
"337";"BIAT";"Activite";"Trimestre";3;2021;"CEB";"Trimestre_Reference";127098,545992
"338";"BIAT";"Activite";"Trimestre";3;2021;"CEB";"Arrete_Actuel";395161,633639
"339";"BIAT";"Activite";"Trimestre";3;2021;"CEB";"Arrete_Reference";382222,300229
"340";"BIAT";"Activite";"Trimestre";3;2021;"CEB";"Annee_Reference";511539,540818
"341";"BIAT";"Activite";"Trimestre";3;2021;"CH1";"Trimestre_Actuel";132201,368555
"342";"BIAT";"Activite";"Trimestre";3;2021;"CH1";"Trimestre_Reference";125886,221048
"343";"BIAT";"Activite";"Trimestre";3;2021;"CH1";"Arrete_Actuel";390871,928244
"344";"BIAT";"Activite";"Trimestre";3;2021;"CH1";"Arrete_Reference";379519,78352
"345";"BIAT";"Activite";"Trimestre";3;2021;"CH1";"Annee_Reference";507808,387171
"346";"BIAT";"Activite";"Trimestre";3;2021;"CH2";"Trimestre_Actuel";2350,815061
"347";"BIAT";"Activite";"Trimestre";3;2021;"CH2";"Trimestre_Reference";1212,324944
"348";"BIAT";"Activite";"Trimestre";3;2021;"CH2";"Arrete_Actuel";4289,705395
"349";"BIAT";"Activite";"Trimestre";3;2021;"CH2";"Arrete_Reference";2702,516709
"350";"BIAT";"Activite";"Trimestre";3;2021;"CH2";"Annee_Reference";3731,153647
"351";"BIAT";"Activite";"Trimestre";3;2021;"PNB";"Trimestre_Actuel";245958,89595
"352";"BIAT";"Activite";"Trimestre";3;2021;"PNB";"Trimestre_Reference";227940,31005
"353";"BIAT";"Activite";"Trimestre";3;2021;"PNB";"Arrete_Actuel";742540,900797
"354";"BIAT";"Activite";"Trimestre";3;2021;"PNB";"Arrete_Reference";694240,257188
"355";"BIAT";"Activite";"Trimestre";3;2021;"PNB";"Annee_Reference";940838,444302
"356";"BIAT";"Activite";"Trimestre";3;2021;"PR7";"Trimestre_Actuel";2981,382822
"357";"BIAT";"Activite";"Trimestre";3;2021;"PR7";"Trimestre_Reference";3086,721327
"358";"BIAT";"Activite";"Trimestre";3;2021;"PR7";"Arrete_Actuel";8596,074994
"359";"BIAT";"Activite";"Trimestre";3;2021;"PR7";"Arrete_Reference";9027,832116
"360";"BIAT";"Activite";"Trimestre";3;2021;"PR7";"Annee_Reference";11752,43992
"361";"BIAT";"Activite";"Trimestre";3;2021;"CH6_7";"Trimestre_Actuel";109436,062247
"362";"BIAT";"Activite";"Trimestre";3;2021;"CH6_7";"Trimestre_Reference";103056,963525
"363";"BIAT";"Activite";"Trimestre";3;2021;"CH6_7";"Arrete_Actuel";331037,565653
"364";"BIAT";"Activite";"Trimestre";3;2021;"CH6_7";"Arrete_Reference";306850,301959
"365";"BIAT";"Activite";"Trimestre";3;2021;"CH6_7";"Annee_Reference";408013,84658
"366";"BIAT";"Activite";"Trimestre";3;2021;"CH6";"Trimestre_Actuel";57897,885541
"367";"BIAT";"Activite";"Trimestre";3;2021;"CH6";"Trimestre_Reference";55356,890106
"368";"BIAT";"Activite";"Trimestre";3;2021;"CH6";"Arrete_Actuel";180962,378637
"369";"BIAT";"Activite";"Trimestre";3;2021;"CH6";"Arrete_Reference";169021,250222
"370";"BIAT";"Activite";"Trimestre";3;2021;"CH6";"Annee_Reference";217202,004913
"371";"BIAT";"Activite";"Trimestre";3;2021;"CH7";"Trimestre_Actuel";41089,13065
"372";"BIAT";"Activite";"Trimestre";3;2021;"CH7";"Trimestre_Reference";38402,823948
"373";"BIAT";"Activite";"Trimestre";3;2021;"CH7";"Arrete_Actuel";121093,491792
"374";"BIAT";"Activite";"Trimestre";3;2021;"CH7";"Arrete_Reference";111274,738271
"375";"BIAT";"Activite";"Trimestre";3;2021;"CH7";"Annee_Reference";154311,725479
"376";"BIAT";"Activite";"Trimestre";3;2021;"AC4_5";"Trimestre_Actuel";NA
"377";"BIAT";"Activite";"Trimestre";3;2021;"AC4_5";"Trimestre_Reference";NA
"378";"BIAT";"Activite";"Trimestre";3;2021;"AC4_5";"Arrete_Actuel";3496501,653022
"379";"BIAT";"Activite";"Trimestre";3;2021;"AC4_5";"Arrete_Reference";2498560,789402
"380";"BIAT";"Activite";"Trimestre";3;2021;"AC4_5";"Annee_Reference";2733953,907598
"381";"BIAT";"Activite";"Trimestre";3;2021;"AC4";"Trimestre_Actuel";NA
"382";"BIAT";"Activite";"Trimestre";3;2021;"AC4";"Trimestre_Reference";NA
"383";"BIAT";"Activite";"Trimestre";3;2021;"AC4";"Arrete_Actuel";506765,904292
"384";"BIAT";"Activite";"Trimestre";3;2021;"AC4";"Arrete_Reference";28312,138938
"385";"BIAT";"Activite";"Trimestre";3;2021;"AC4";"Annee_Reference";8022,333154
"386";"BIAT";"Activite";"Trimestre";3;2021;"AC5";"Trimestre_Actuel";NA
"387";"BIAT";"Activite";"Trimestre";3;2021;"AC5";"Trimestre_Reference";NA
"388";"BIAT";"Activite";"Trimestre";3;2021;"AC5";"Arrete_Actuel";2989735,74873
"389";"BIAT";"Activite";"Trimestre";3;2021;"AC5";"Arrete_Reference";2470248,650464
"390";"BIAT";"Activite";"Trimestre";3;2021;"AC5";"Annee_Reference";2725931,574444
"391";"BIAT";"Activite";"Trimestre";3;2021;"AC3";"Trimestre_Actuel";NA
"392";"BIAT";"Activite";"Trimestre";3;2021;"AC3";"Trimestre_Reference";NA
"393";"BIAT";"Activite";"Trimestre";3;2021;"AC3";"Arrete_Actuel";11621945,202412
"394";"BIAT";"Activite";"Trimestre";3;2021;"AC3";"Arrete_Reference";11048892,529801
"395";"BIAT";"Activite";"Trimestre";3;2021;"AC3";"Annee_Reference";11340969,568516
"396";"BIAT";"Activite";"Trimestre";3;2021;"PA3";"Trimestre_Actuel";NA
"397";"BIAT";"Activite";"Trimestre";3;2021;"PA3";"Trimestre_Reference";NA
"398";"BIAT";"Activite";"Trimestre";3;2021;"PA3";"Arrete_Actuel";15230822,756051
"399";"BIAT";"Activite";"Trimestre";3;2021;"PA3";"Arrete_Reference";13212698,556847
"400";"BIAT";"Activite";"Trimestre";3;2021;"PA3";"Annee_Reference";14786831,560189
"401";"BIAT";"Activite";"Trimestre";3;2021;"DAV";"Trimestre_Actuel";NA
"402";"BIAT";"Activite";"Trimestre";3;2021;"DAV";"Trimestre_Reference";NA
"403";"BIAT";"Activite";"Trimestre";3;2021;"DAV";"Arrete_Actuel";7431699,30154
"404";"BIAT";"Activite";"Trimestre";3;2021;"DAV";"Arrete_Reference";6527233,855186
"405";"BIAT";"Activite";"Trimestre";3;2021;"DAV";"Annee_Reference";7319353,245842
"406";"BIAT";"Activite";"Trimestre";3;2021;"Epargne";"Trimestre_Actuel";NA
"407";"BIAT";"Activite";"Trimestre";3;2021;"Epargne";"Trimestre_Reference";NA
"408";"BIAT";"Activite";"Trimestre";3;2021;"Epargne";"Arrete_Actuel";3453452,384733
"409";"BIAT";"Activite";"Trimestre";3;2021;"Epargne";"Arrete_Reference";3134135,645841
"410";"BIAT";"Activite";"Trimestre";3;2021;"Epargne";"Annee_Reference";3273192,568269
"411";"BIAT";"Activite";"Trimestre";3;2021;"PA4";"Trimestre_Actuel";NA
"412";"BIAT";"Activite";"Trimestre";3;2021;"PA4";"Trimestre_Reference";NA
"413";"BIAT";"Activite";"Trimestre";3;2021;"PA4";"Arrete_Actuel";504631,149023
"414";"BIAT";"Activite";"Trimestre";3;2021;"PA4";"Arrete_Reference";332991,195402
"415";"BIAT";"Activite";"Trimestre";3;2021;"PA4";"Annee_Reference";328187,647617
"416";"BIAT";"Activite";"Trimestre";3;2021;"CAP";"Trimestre_Actuel";NA
"417";"BIAT";"Activite";"Trimestre";3;2021;"CAP";"Trimestre_Reference";NA
"418";"BIAT";"Activite";"Trimestre";3;2021;"CAP";"Arrete_Actuel";1575740,784243
"419";"BIAT";"Activite";"Trimestre";3;2021;"CAP";"Arrete_Reference";1471873,80115
"420";"BIAT";"Activite";"Trimestre";3;2021;"CAP";"Annee_Reference";1575426,048398
"421";"BNA";"Activite";"Trimestre";3;2021;"PEB";"Trimestre_Actuel";379431
"422";"BNA";"Activite";"Trimestre";3;2021;"PEB";"Trimestre_Reference";320057
"423";"BNA";"Activite";"Trimestre";3;2021;"PEB";"Arrete_Actuel";1097844
"424";"BNA";"Activite";"Trimestre";3;2021;"PEB";"Arrete_Reference";983992
"425";"BNA";"Activite";"Trimestre";3;2021;"PEB";"Annee_Reference";1389833
"426";"BNA";"Activite";"Trimestre";3;2021;"PR1";"Trimestre_Actuel";284211
"427";"BNA";"Activite";"Trimestre";3;2021;"PR1";"Trimestre_Reference";251599
"428";"BNA";"Activite";"Trimestre";3;2021;"PR1";"Arrete_Actuel";818223
"429";"BNA";"Activite";"Trimestre";3;2021;"PR1";"Arrete_Reference";794558
"430";"BNA";"Activite";"Trimestre";3;2021;"PR1";"Annee_Reference";1121626
"431";"BNA";"Activite";"Trimestre";3;2021;"PR2";"Trimestre_Actuel";37890
"432";"BNA";"Activite";"Trimestre";3;2021;"PR2";"Trimestre_Reference";37759
"433";"BNA";"Activite";"Trimestre";3;2021;"PR2";"Arrete_Actuel";116723
"434";"BNA";"Activite";"Trimestre";3;2021;"PR2";"Arrete_Reference";99375
"435";"BNA";"Activite";"Trimestre";3;2021;"PR2";"Annee_Reference";146180
"436";"BNA";"Activite";"Trimestre";3;2021;"PR3_4";"Trimestre_Actuel";57330
"437";"BNA";"Activite";"Trimestre";3;2021;"PR3_4";"Trimestre_Reference";30699
"438";"BNA";"Activite";"Trimestre";3;2021;"PR3_4";"Arrete_Actuel";162898
"439";"BNA";"Activite";"Trimestre";3;2021;"PR3_4";"Arrete_Reference";90059
"440";"BNA";"Activite";"Trimestre";3;2021;"PR3_4";"Annee_Reference";122027
"441";"BNA";"Activite";"Trimestre";3;2021;"CEB";"Trimestre_Actuel";182182
"442";"BNA";"Activite";"Trimestre";3;2021;"CEB";"Trimestre_Reference";173992
"443";"BNA";"Activite";"Trimestre";3;2021;"CEB";"Arrete_Actuel";517471
"444";"BNA";"Activite";"Trimestre";3;2021;"CEB";"Arrete_Reference";527043
"445";"BNA";"Activite";"Trimestre";3;2021;"CEB";"Annee_Reference";699891
"446";"BNA";"Activite";"Trimestre";3;2021;"CH1";"Trimestre_Actuel";181160
"447";"BNA";"Activite";"Trimestre";3;2021;"CH1";"Trimestre_Reference";173667
"448";"BNA";"Activite";"Trimestre";3;2021;"CH1";"Arrete_Actuel";514301
"449";"BNA";"Activite";"Trimestre";3;2021;"CH1";"Arrete_Reference";524084
"450";"BNA";"Activite";"Trimestre";3;2021;"CH1";"Annee_Reference";695573
"451";"BNA";"Activite";"Trimestre";3;2021;"CH2";"Trimestre_Actuel";1022
"452";"BNA";"Activite";"Trimestre";3;2021;"CH2";"Trimestre_Reference";325
"453";"BNA";"Activite";"Trimestre";3;2021;"CH2";"Arrete_Actuel";3170
"454";"BNA";"Activite";"Trimestre";3;2021;"CH2";"Arrete_Reference";2959
"455";"BNA";"Activite";"Trimestre";3;2021;"CH2";"Annee_Reference";4318
"456";"BNA";"Activite";"Trimestre";3;2021;"PNB";"Trimestre_Actuel";197249
"457";"BNA";"Activite";"Trimestre";3;2021;"PNB";"Trimestre_Reference";146065
"458";"BNA";"Activite";"Trimestre";3;2021;"PNB";"Arrete_Actuel";580373
"459";"BNA";"Activite";"Trimestre";3;2021;"PNB";"Arrete_Reference";456949
"460";"BNA";"Activite";"Trimestre";3;2021;"PNB";"Annee_Reference";689942
"461";"BNA";"Activite";"Trimestre";3;2021;"PR7";"Trimestre_Actuel";148
"462";"BNA";"Activite";"Trimestre";3;2021;"PR7";"Trimestre_Reference";133
"463";"BNA";"Activite";"Trimestre";3;2021;"PR7";"Arrete_Actuel";618
"464";"BNA";"Activite";"Trimestre";3;2021;"PR7";"Arrete_Reference";568
"465";"BNA";"Activite";"Trimestre";3;2021;"PR7";"Annee_Reference";759
"466";"BNA";"Activite";"Trimestre";3;2021;"CH6_7";"Trimestre_Actuel";109335
"467";"BNA";"Activite";"Trimestre";3;2021;"CH6_7";"Trimestre_Reference";76381
"468";"BNA";"Activite";"Trimestre";3;2021;"CH6_7";"Arrete_Actuel";263247
"469";"BNA";"Activite";"Trimestre";3;2021;"CH6_7";"Arrete_Reference";214816
"470";"BNA";"Activite";"Trimestre";3;2021;"CH6_7";"Annee_Reference";289184
"471";"BNA";"Activite";"Trimestre";3;2021;"CH6";"Trimestre_Actuel";85125
"472";"BNA";"Activite";"Trimestre";3;2021;"CH6";"Trimestre_Reference";51803
"473";"BNA";"Activite";"Trimestre";3;2021;"CH6";"Arrete_Actuel";198871
"474";"BNA";"Activite";"Trimestre";3;2021;"CH6";"Arrete_Reference";154260
"475";"BNA";"Activite";"Trimestre";3;2021;"CH6";"Annee_Reference";204279
"476";"BNA";"Activite";"Trimestre";3;2021;"CH7";"Trimestre_Actuel";21011
"477";"BNA";"Activite";"Trimestre";3;2021;"CH7";"Trimestre_Reference";21524
"478";"BNA";"Activite";"Trimestre";3;2021;"CH7";"Arrete_Actuel";54778
"479";"BNA";"Activite";"Trimestre";3;2021;"CH7";"Arrete_Reference";51504
"480";"BNA";"Activite";"Trimestre";3;2021;"CH7";"Annee_Reference";72107
"481";"BNA";"Activite";"Trimestre";3;2021;"AC4_5";"Trimestre_Actuel";NA
"482";"BNA";"Activite";"Trimestre";3;2021;"AC4_5";"Trimestre_Reference";NA
"483";"BNA";"Activite";"Trimestre";3;2021;"AC4_5";"Arrete_Actuel";3053796
"484";"BNA";"Activite";"Trimestre";3;2021;"AC4_5";"Arrete_Reference";1737859
"485";"BNA";"Activite";"Trimestre";3;2021;"AC4_5";"Annee_Reference";1873126
"486";"BNA";"Activite";"Trimestre";3;2021;"AC4";"Trimestre_Actuel";NA
"487";"BNA";"Activite";"Trimestre";3;2021;"AC4";"Trimestre_Reference";NA
"488";"BNA";"Activite";"Trimestre";3;2021;"AC4";"Arrete_Actuel";12315
"489";"BNA";"Activite";"Trimestre";3;2021;"AC4";"Arrete_Reference";4089
"490";"BNA";"Activite";"Trimestre";3;2021;"AC4";"Annee_Reference";9538
"491";"BNA";"Activite";"Trimestre";3;2021;"AC5";"Trimestre_Actuel";NA
"492";"BNA";"Activite";"Trimestre";3;2021;"AC5";"Trimestre_Reference";NA
"493";"BNA";"Activite";"Trimestre";3;2021;"AC5";"Arrete_Actuel";3041481
"494";"BNA";"Activite";"Trimestre";3;2021;"AC5";"Arrete_Reference";1733770
"495";"BNA";"Activite";"Trimestre";3;2021;"AC5";"Annee_Reference";1863588
"496";"BNA";"Activite";"Trimestre";3;2021;"AC3";"Trimestre_Actuel";NA
"497";"BNA";"Activite";"Trimestre";3;2021;"AC3";"Trimestre_Reference";NA
"498";"BNA";"Activite";"Trimestre";3;2021;"AC3";"Arrete_Actuel";12700405
"499";"BNA";"Activite";"Trimestre";3;2021;"AC3";"Arrete_Reference";11975332
"500";"BNA";"Activite";"Trimestre";3;2021;"AC3";"Annee_Reference";11924837
"501";"BNA";"Activite";"Trimestre";3;2021;"PA3";"Trimestre_Actuel";NA
"502";"BNA";"Activite";"Trimestre";3;2021;"PA3";"Trimestre_Reference";NA
"503";"BNA";"Activite";"Trimestre";3;2021;"PA3";"Arrete_Actuel";9975592
"504";"BNA";"Activite";"Trimestre";3;2021;"PA3";"Arrete_Reference";8867874
"505";"BNA";"Activite";"Trimestre";3;2021;"PA3";"Annee_Reference";8777935
"506";"BNA";"Activite";"Trimestre";3;2021;"DAV";"Trimestre_Actuel";NA
"507";"BNA";"Activite";"Trimestre";3;2021;"DAV";"Trimestre_Reference";NA
"508";"BNA";"Activite";"Trimestre";3;2021;"DAV";"Arrete_Actuel";3239865
"509";"BNA";"Activite";"Trimestre";3;2021;"DAV";"Arrete_Reference";2699562
"510";"BNA";"Activite";"Trimestre";3;2021;"DAV";"Annee_Reference";2735294
"511";"BNA";"Activite";"Trimestre";3;2021;"Epargne";"Trimestre_Actuel";NA
"512";"BNA";"Activite";"Trimestre";3;2021;"Epargne";"Trimestre_Reference";NA
"513";"BNA";"Activite";"Trimestre";3;2021;"Epargne";"Arrete_Actuel";3297370
"514";"BNA";"Activite";"Trimestre";3;2021;"Epargne";"Arrete_Reference";3070001
"515";"BNA";"Activite";"Trimestre";3;2021;"Epargne";"Annee_Reference";3108497
"516";"BNA";"Activite";"Trimestre";3;2021;"PA4";"Trimestre_Actuel";NA
"517";"BNA";"Activite";"Trimestre";3;2021;"PA4";"Trimestre_Reference";NA
"518";"BNA";"Activite";"Trimestre";3;2021;"PA4";"Arrete_Actuel";716860
"519";"BNA";"Activite";"Trimestre";3;2021;"PA4";"Arrete_Reference";638017
"520";"BNA";"Activite";"Trimestre";3;2021;"PA4";"Annee_Reference";657067
"521";"BNA";"Activite";"Trimestre";3;2021;"CAP";"Trimestre_Actuel";NA
"522";"BNA";"Activite";"Trimestre";3;2021;"CAP";"Trimestre_Reference";NA
"523";"BNA";"Activite";"Trimestre";3;2021;"CAP";"Arrete_Actuel";1595170
"524";"BNA";"Activite";"Trimestre";3;2021;"CAP";"Arrete_Reference";1523743
"525";"BNA";"Activite";"Trimestre";3;2021;"CAP";"Annee_Reference";1523916
"526";"BT";"Activite";"Trimestre";3;2021;"PEB";"Trimestre_Actuel";143668
"527";"BT";"Activite";"Trimestre";3;2021;"PEB";"Trimestre_Reference";150409
"528";"BT";"Activite";"Trimestre";3;2021;"PEB";"Arrete_Actuel";439944
"529";"BT";"Activite";"Trimestre";3;2021;"PEB";"Arrete_Reference";452558
"530";"BT";"Activite";"Trimestre";3;2021;"PEB";"Annee_Reference";614416
"531";"BT";"Activite";"Trimestre";3;2021;"PR1";"Trimestre_Actuel";108864
"532";"BT";"Activite";"Trimestre";3;2021;"PR1";"Trimestre_Reference";119249
"533";"BT";"Activite";"Trimestre";3;2021;"PR1";"Arrete_Actuel";323207
"534";"BT";"Activite";"Trimestre";3;2021;"PR1";"Arrete_Reference";338841
"535";"BT";"Activite";"Trimestre";3;2021;"PR1";"Annee_Reference";453508
"536";"BT";"Activite";"Trimestre";3;2021;"PR2";"Trimestre_Actuel";16934
"537";"BT";"Activite";"Trimestre";3;2021;"PR2";"Trimestre_Reference";16388
"538";"BT";"Activite";"Trimestre";3;2021;"PR2";"Arrete_Actuel";49945
"539";"BT";"Activite";"Trimestre";3;2021;"PR2";"Arrete_Reference";43607
"540";"BT";"Activite";"Trimestre";3;2021;"PR2";"Annee_Reference";61103
"541";"BT";"Activite";"Trimestre";3;2021;"PR3_4";"Trimestre_Actuel";17870
"542";"BT";"Activite";"Trimestre";3;2021;"PR3_4";"Trimestre_Reference";14772
"543";"BT";"Activite";"Trimestre";3;2021;"PR3_4";"Arrete_Actuel";66792
"544";"BT";"Activite";"Trimestre";3;2021;"PR3_4";"Arrete_Reference";70110
"545";"BT";"Activite";"Trimestre";3;2021;"PR3_4";"Annee_Reference";99805
"546";"BT";"Activite";"Trimestre";3;2021;"CEB";"Trimestre_Actuel";59045
"547";"BT";"Activite";"Trimestre";3;2021;"CEB";"Trimestre_Reference";59310
"548";"BT";"Activite";"Trimestre";3;2021;"CEB";"Arrete_Actuel";169638
"549";"BT";"Activite";"Trimestre";3;2021;"CEB";"Arrete_Reference";182755
"550";"BT";"Activite";"Trimestre";3;2021;"CEB";"Annee_Reference";241054
"551";"BT";"Activite";"Trimestre";3;2021;"CH1";"Trimestre_Actuel";57564
"552";"BT";"Activite";"Trimestre";3;2021;"CH1";"Trimestre_Reference";58440
"553";"BT";"Activite";"Trimestre";3;2021;"CH1";"Arrete_Actuel";166231
"554";"BT";"Activite";"Trimestre";3;2021;"CH1";"Arrete_Reference";180586
"555";"BT";"Activite";"Trimestre";3;2021;"CH1";"Annee_Reference";237944
"556";"BT";"Activite";"Trimestre";3;2021;"CH2";"Trimestre_Actuel";1481
"557";"BT";"Activite";"Trimestre";3;2021;"CH2";"Trimestre_Reference";870
"558";"BT";"Activite";"Trimestre";3;2021;"CH2";"Arrete_Actuel";3407
"559";"BT";"Activite";"Trimestre";3;2021;"CH2";"Arrete_Reference";2169
"560";"BT";"Activite";"Trimestre";3;2021;"CH2";"Annee_Reference";3110
"561";"BT";"Activite";"Trimestre";3;2021;"PNB";"Trimestre_Actuel";84623
"562";"BT";"Activite";"Trimestre";3;2021;"PNB";"Trimestre_Reference";91099
"563";"BT";"Activite";"Trimestre";3;2021;"PNB";"Arrete_Actuel";270306
"564";"BT";"Activite";"Trimestre";3;2021;"PNB";"Arrete_Reference";269803
"565";"BT";"Activite";"Trimestre";3;2021;"PNB";"Annee_Reference";373362
"566";"BT";"Activite";"Trimestre";3;2021;"PR7";"Trimestre_Actuel";214
"567";"BT";"Activite";"Trimestre";3;2021;"PR7";"Trimestre_Reference";439
"568";"BT";"Activite";"Trimestre";3;2021;"PR7";"Arrete_Actuel";583
"569";"BT";"Activite";"Trimestre";3;2021;"PR7";"Arrete_Reference";810
"570";"BT";"Activite";"Trimestre";3;2021;"PR7";"Annee_Reference";1215
"571";"BT";"Activite";"Trimestre";3;2021;"CH6_7";"Trimestre_Actuel";31655
"572";"BT";"Activite";"Trimestre";3;2021;"CH6_7";"Trimestre_Reference";26011
"573";"BT";"Activite";"Trimestre";3;2021;"CH6_7";"Arrete_Actuel";87524
"574";"BT";"Activite";"Trimestre";3;2021;"CH6_7";"Arrete_Reference";79426
"575";"BT";"Activite";"Trimestre";3;2021;"CH6_7";"Annee_Reference";105521
"576";"BT";"Activite";"Trimestre";3;2021;"CH6";"Trimestre_Actuel";23599
"577";"BT";"Activite";"Trimestre";3;2021;"CH6";"Trimestre_Reference";18169
"578";"BT";"Activite";"Trimestre";3;2021;"CH6";"Arrete_Actuel";63326
"579";"BT";"Activite";"Trimestre";3;2021;"CH6";"Arrete_Reference";55535
"580";"BT";"Activite";"Trimestre";3;2021;"CH6";"Annee_Reference";73446
"581";"BT";"Activite";"Trimestre";3;2021;"CH7";"Trimestre_Actuel";8056
"582";"BT";"Activite";"Trimestre";3;2021;"CH7";"Trimestre_Reference";7842
"583";"BT";"Activite";"Trimestre";3;2021;"CH7";"Arrete_Actuel";24198
"584";"BT";"Activite";"Trimestre";3;2021;"CH7";"Arrete_Reference";23891
"585";"BT";"Activite";"Trimestre";3;2021;"CH7";"Annee_Reference";32075
"586";"BT";"Activite";"Trimestre";3;2021;"AC4_5";"Trimestre_Actuel";NA
"587";"BT";"Activite";"Trimestre";3;2021;"AC4_5";"Trimestre_Reference";NA
"588";"BT";"Activite";"Trimestre";3;2021;"AC4_5";"Arrete_Actuel";1098784
"589";"BT";"Activite";"Trimestre";3;2021;"AC4_5";"Arrete_Reference";970306
"590";"BT";"Activite";"Trimestre";3;2021;"AC4_5";"Annee_Reference";978195
"591";"BT";"Activite";"Trimestre";3;2021;"AC4";"Trimestre_Actuel";NA
"592";"BT";"Activite";"Trimestre";3;2021;"AC4";"Trimestre_Reference";NA
