Banque;Indicateur;Terme;Num_Terme;Annee;Rubrique;Information;Montant
AB;Bilan;Semestre;1;2012;PA3;Arrete_Actuel;4292115
AB;Bilan;Semestre;1;2012;PA3;Arrete_Reference;3632837
AB;Bilan;Semestre;1;2012;PA4;Annee_Reference;581642
AB;Bilan;Semestre;1;2012;PA4;Arrete_Actuel;564346
AB;Bilan;Semestre;1;2012;PA4;Arrete_Reference;493182
AB;Bilan;Semestre;1;2012;PA5;Annee_Reference;52330
AB;Bilan;Semestre;1;2012;PA5;Arrete_Actuel;80673
AB;Bilan;Semestre;1;2012;PA5;Arrete_Reference;191523
AB;Bilan;Semestre;1;2012;PAS;Annee_Reference;5073929
AB;Bilan;Semestre;1;2012;PAS;Arrete_Actuel;5490547
AB;Bilan;Semestre;1;2012;PAS;Arrete_Reference;4840632
AB;Bilan;Semestre;1;2013;AC1;Annee_Reference;192845
AB;Bilan;Semestre;1;2013;AC1;Arrete_Actuel;394362
AB;Bilan;Semestre;1;2013;AC1;Arrete_Reference;192845
AB;Bilan;Semestre;1;2013;AC2;Annee_Reference;277971
AB;Bilan;Semestre;1;2013;AC2;Arrete_Actuel;313248
AB;Bilan;Semestre;1;2013;AC2;Arrete_Reference;277971
AB;Bilan;Semestre;1;2013;AC3;Annee_Reference;4693688
AB;Bilan;Semestre;1;2013;AC3;Arrete_Actuel;5426908
AB;Bilan;Semestre;1;2013;AC3;Arrete_Reference;4693688
AB;Bilan;Semestre;1;2013;AC4;Annee_Reference;220564
AB;Bilan;Semestre;1;2013;AC4;Arrete_Actuel;374089
AB;Bilan;Semestre;1;2013;AC4;Arrete_Reference;220564
AB;Bilan;Semestre;1;2013;AC5;Annee_Reference;402220
AB;Bilan;Semestre;1;2013;AC5;Arrete_Actuel;516359
AB;Bilan;Semestre;1;2013;AC5;Arrete_Reference;402220
AB;Bilan;Semestre;1;2013;AC6;Annee_Reference;109626
AB;Bilan;Semestre;1;2013;AC6;Arrete_Actuel;109751
AB;Bilan;Semestre;1;2013;AC6;Arrete_Reference;109626
AB;Bilan;Semestre;1;2013;AC7;Annee_Reference;64067
AB;Bilan;Semestre;1;2013;AC7;Arrete_Actuel;63897
AB;Bilan;Semestre;1;2013;AC7;Arrete_Reference;64067
AB;Bilan;Semestre;1;2013;ACT;Annee_Reference;5960982
AB;Bilan;Semestre;1;2013;ACT;Arrete_Actuel;7198614
AB;Bilan;Semestre;1;2013;ACT;Arrete_Reference;5960982
AB;Bilan;Semestre;1;2013;CAP;Annee_Reference;470434
AB;Bilan;Semestre;1;2013;CAP;Arrete_Actuel;594469
AB;Bilan;Semestre;1;2013;CAP;Arrete_Reference;470434
AB;Bilan;Semestre;1;2013;CP1;Annee_Reference;1,00E+05
AB;Bilan;Semestre;1;2013;CP1;Arrete_Actuel;122220
AB;Bilan;Semestre;1;2013;CP1;Arrete_Reference;1,00E+05
AB;Bilan;Semestre;1;2013;CP2;Annee_Reference;327850
AB;Bilan;Semestre;1;2013;CP2;Arrete_Actuel;422421
AB;Bilan;Semestre;1;2013;CP2;Arrete_Reference;327850
AB;Bilan;Semestre;1;2013;CP3;Annee_Reference;NA
AB;Bilan;Semestre;1;2013;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2013;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;1;2013;CP4;Annee_Reference;423
AB;Bilan;Semestre;1;2013;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;1;2013;CP4;Arrete_Reference;423
AB;Bilan;Semestre;1;2013;CP5;Annee_Reference;-1
AB;Bilan;Semestre;1;2013;CP5;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2013;CP5;Arrete_Reference;-1
AB;Bilan;Semestre;1;2013;CP6;Annee_Reference;42161
AB;Bilan;Semestre;1;2013;CP6;Arrete_Actuel;49405
AB;Bilan;Semestre;1;2013;CP6;Arrete_Reference;42161
AB;Bilan;Semestre;1;2013;CP7;Annee_Reference;NA
AB;Bilan;Semestre;1;2013;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2013;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;1;2013;CPP;Annee_Reference;5960982
AB;Bilan;Semestre;1;2013;CPP;Arrete_Actuel;7198614
AB;Bilan;Semestre;1;2013;CPP;Arrete_Reference;5960982
AB;Bilan;Semestre;1;2013;PA1;Annee_Reference;372537
AB;Bilan;Semestre;1;2013;PA1;Arrete_Actuel;622335
AB;Bilan;Semestre;1;2013;PA1;Arrete_Reference;372537
AB;Bilan;Semestre;1;2013;PA2;Annee_Reference;180876
AB;Bilan;Semestre;1;2013;PA2;Arrete_Actuel;223820
AB;Bilan;Semestre;1;2013;PA2;Arrete_Reference;180876
AB;Bilan;Semestre;1;2013;PA3;Annee_Reference;4292115
AB;Bilan;Semestre;1;2013;PA3;Arrete_Actuel;4771687
AB;Bilan;Semestre;1;2013;PA3;Arrete_Reference;4292115
AB;Bilan;Semestre;1;2013;PA4;Annee_Reference;564346
AB;Bilan;Semestre;1;2013;PA4;Arrete_Actuel;866480
AB;Bilan;Semestre;1;2013;PA4;Arrete_Reference;564346
AB;Bilan;Semestre;1;2013;PA5;Annee_Reference;80673
AB;Bilan;Semestre;1;2013;PA5;Arrete_Actuel;119823
AB;Bilan;Semestre;1;2013;PA5;Arrete_Reference;80673
AB;Bilan;Semestre;1;2013;PAS;Annee_Reference;5490547
AB;Bilan;Semestre;1;2013;PAS;Arrete_Actuel;6604145
AB;Bilan;Semestre;1;2013;PAS;Arrete_Reference;5490547
AB;Bilan;Semestre;1;2014;AC1;Annee_Reference;318400
AB;Bilan;Semestre;1;2014;AC1;Arrete_Actuel;292858
AB;Bilan;Semestre;1;2014;AC1;Arrete_Reference;394362
AB;Bilan;Semestre;1;2014;AC2;Annee_Reference;228783
AB;Bilan;Semestre;1;2014;AC2;Arrete_Actuel;273528
AB;Bilan;Semestre;1;2014;AC2;Arrete_Reference;313248
AB;Bilan;Semestre;1;2014;AC3;Annee_Reference;5484548
AB;Bilan;Semestre;1;2014;AC3;Arrete_Actuel;5785084
AB;Bilan;Semestre;1;2014;AC3;Arrete_Reference;5350399
AB;Bilan;Semestre;1;2014;AC4;Annee_Reference;435616
AB;Bilan;Semestre;1;2014;AC4;Arrete_Actuel;664429
AB;Bilan;Semestre;1;2014;AC4;Arrete_Reference;374600
AB;Bilan;Semestre;1;2014;AC5;Annee_Reference;550493
AB;Bilan;Semestre;1;2014;AC5;Arrete_Actuel;510300
AB;Bilan;Semestre;1;2014;AC5;Arrete_Reference;515848
AB;Bilan;Semestre;1;2014;AC6;Annee_Reference;111765
AB;Bilan;Semestre;1;2014;AC6;Arrete_Actuel;114709
AB;Bilan;Semestre;1;2014;AC6;Arrete_Reference;109751
AB;Bilan;Semestre;1;2014;AC7;Annee_Reference;96026
AB;Bilan;Semestre;1;2014;AC7;Arrete_Actuel;92100
AB;Bilan;Semestre;1;2014;AC7;Arrete_Reference;69953
AB;Bilan;Semestre;1;2014;ACT;Annee_Reference;7225631
AB;Bilan;Semestre;1;2014;ACT;Arrete_Actuel;7733008
AB;Bilan;Semestre;1;2014;ACT;Arrete_Reference;7128161
AB;Bilan;Semestre;1;2014;CAP;Annee_Reference;568459
AB;Bilan;Semestre;1;2014;CAP;Arrete_Actuel;603717
AB;Bilan;Semestre;1;2014;CAP;Arrete_Reference;518057
AB;Bilan;Semestre;1;2014;CP1;Annee_Reference;122220
AB;Bilan;Semestre;1;2014;CP1;Arrete_Actuel;122220
AB;Bilan;Semestre;1;2014;CP1;Arrete_Reference;122220
AB;Bilan;Semestre;1;2014;CP2;Annee_Reference;346012
AB;Bilan;Semestre;1;2014;CP2;Arrete_Actuel;423377
AB;Bilan;Semestre;1;2014;CP2;Arrete_Reference;346009
AB;Bilan;Semestre;1;2014;CP3;Annee_Reference;NA
AB;Bilan;Semestre;1;2014;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2014;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;1;2014;CP4;Annee_Reference;423
AB;Bilan;Semestre;1;2014;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;1;2014;CP4;Arrete_Reference;423
AB;Bilan;Semestre;1;2014;CP5;Annee_Reference;NA
AB;Bilan;Semestre;1;2014;CP5;Arrete_Actuel;2
AB;Bilan;Semestre;1;2014;CP5;Arrete_Reference;NA
AB;Bilan;Semestre;1;2014;CP6;Annee_Reference;99804
AB;Bilan;Semestre;1;2014;CP6;Arrete_Actuel;57695
AB;Bilan;Semestre;1;2014;CP6;Arrete_Reference;49405
AB;Bilan;Semestre;1;2014;CP7;Annee_Reference;NA
AB;Bilan;Semestre;1;2014;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2014;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;1;2014;CPP;Annee_Reference;7225631
AB;Bilan;Semestre;1;2014;CPP;Arrete_Actuel;7733008
AB;Bilan;Semestre;1;2014;CPP;Arrete_Reference;7128163
AB;Bilan;Semestre;1;2014;PA1;Annee_Reference;490081
AB;Bilan;Semestre;1;2014;PA1;Arrete_Actuel;538513
AB;Bilan;Semestre;1;2014;PA1;Arrete_Reference;622336
AB;Bilan;Semestre;1;2014;PA2;Annee_Reference;166556
AB;Bilan;Semestre;1;2014;PA2;Arrete_Actuel;110866
AB;Bilan;Semestre;1;2014;PA2;Arrete_Reference;223820
AB;Bilan;Semestre;1;2014;PA3;Annee_Reference;4964477
AB;Bilan;Semestre;1;2014;PA3;Arrete_Actuel;5392386
AB;Bilan;Semestre;1;2014;PA3;Arrete_Reference;4771857
AB;Bilan;Semestre;1;2014;PA4;Annee_Reference;846029
AB;Bilan;Semestre;1;2014;PA4;Arrete_Actuel;908666
AB;Bilan;Semestre;1;2014;PA4;Arrete_Reference;866480
AB;Bilan;Semestre;1;2014;PA5;Annee_Reference;190029
AB;Bilan;Semestre;1;2014;PA5;Arrete_Actuel;178860
AB;Bilan;Semestre;1;2014;PA5;Arrete_Reference;125613
AB;Bilan;Semestre;1;2014;PAS;Annee_Reference;6657172
AB;Bilan;Semestre;1;2014;PAS;Arrete_Actuel;7129291
AB;Bilan;Semestre;1;2014;PAS;Arrete_Reference;6610106
AB;Bilan;Semestre;1;2015;AC1;Annee_Reference;193852
AB;Bilan;Semestre;1;2015;AC1;Arrete_Actuel;142913
AB;Bilan;Semestre;1;2015;AC1;Arrete_Reference;292858
AB;Bilan;Semestre;1;2015;AC2;Annee_Reference;204020
AB;Bilan;Semestre;1;2015;AC2;Arrete_Actuel;177061
AB;Bilan;Semestre;1;2015;AC2;Arrete_Reference;273528
AB;Bilan;Semestre;1;2015;AC3;Annee_Reference;6116034
AB;Bilan;Semestre;1;2015;AC3;Arrete_Actuel;6100492
AB;Bilan;Semestre;1;2015;AC3;Arrete_Reference;5785084
AB;Bilan;Semestre;1;2015;AC4;Annee_Reference;691714
AB;Bilan;Semestre;1;2015;AC4;Arrete_Actuel;809573
AB;Bilan;Semestre;1;2015;AC4;Arrete_Reference;664429
AB;Bilan;Semestre;1;2015;AC5;Annee_Reference;587287
AB;Bilan;Semestre;1;2015;AC5;Arrete_Actuel;559927
AB;Bilan;Semestre;1;2015;AC5;Arrete_Reference;510300
AB;Bilan;Semestre;1;2015;AC6;Annee_Reference;113024
AB;Bilan;Semestre;1;2015;AC6;Arrete_Actuel;117890
AB;Bilan;Semestre;1;2015;AC6;Arrete_Reference;114709
AB;Bilan;Semestre;1;2015;AC7;Annee_Reference;88946
AB;Bilan;Semestre;1;2015;AC7;Arrete_Actuel;82798
AB;Bilan;Semestre;1;2015;AC7;Arrete_Reference;92100
AB;Bilan;Semestre;1;2015;ACT;Annee_Reference;7994877
AB;Bilan;Semestre;1;2015;ACT;Arrete_Actuel;7990654
AB;Bilan;Semestre;1;2015;ACT;Arrete_Reference;7733008
AB;Bilan;Semestre;1;2015;CAP;Annee_Reference;635247
AB;Bilan;Semestre;1;2015;CAP;Arrete_Actuel;669782
AB;Bilan;Semestre;1;2015;CAP;Arrete_Reference;603717
AB;Bilan;Semestre;1;2015;CP1;Annee_Reference;122220
AB;Bilan;Semestre;1;2015;CP1;Arrete_Actuel;122220
AB;Bilan;Semestre;1;2015;CP1;Arrete_Reference;122220
AB;Bilan;Semestre;1;2015;CP2;Annee_Reference;423431
AB;Bilan;Semestre;1;2015;CP2;Arrete_Actuel;488010
AB;Bilan;Semestre;1;2015;CP2;Arrete_Reference;423377
AB;Bilan;Semestre;1;2015;CP3;Annee_Reference;NA
AB;Bilan;Semestre;1;2015;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2015;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;1;2015;CP4;Annee_Reference;423
AB;Bilan;Semestre;1;2015;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;1;2015;CP4;Arrete_Reference;423
AB;Bilan;Semestre;1;2015;CP5;Annee_Reference;2
AB;Bilan;Semestre;1;2015;CP5;Arrete_Actuel;5
AB;Bilan;Semestre;1;2015;CP5;Arrete_Reference;2
AB;Bilan;Semestre;1;2015;CP6;Annee_Reference;89171
AB;Bilan;Semestre;1;2015;CP6;Arrete_Actuel;59124
AB;Bilan;Semestre;1;2015;CP6;Arrete_Reference;57695
AB;Bilan;Semestre;1;2015;CP7;Annee_Reference;NA
AB;Bilan;Semestre;1;2015;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2015;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;1;2015;CPP;Annee_Reference;7994877
AB;Bilan;Semestre;1;2015;CPP;Arrete_Actuel;7990654
AB;Bilan;Semestre;1;2015;CPP;Arrete_Reference;7733008
AB;Bilan;Semestre;1;2015;PA1;Annee_Reference;427124
AB;Bilan;Semestre;1;2015;PA1;Arrete_Actuel;801501
AB;Bilan;Semestre;1;2015;PA1;Arrete_Reference;538513
AB;Bilan;Semestre;1;2015;PA2;Annee_Reference;242599
AB;Bilan;Semestre;1;2015;PA2;Arrete_Actuel;305734
AB;Bilan;Semestre;1;2015;PA2;Arrete_Reference;110866
AB;Bilan;Semestre;1;2015;PA3;Annee_Reference;5534662
AB;Bilan;Semestre;1;2015;PA3;Arrete_Actuel;5089757
AB;Bilan;Semestre;1;2015;PA3;Arrete_Reference;5392386
AB;Bilan;Semestre;1;2015;PA4;Annee_Reference;895487
AB;Bilan;Semestre;1;2015;PA4;Arrete_Actuel;928129
AB;Bilan;Semestre;1;2015;PA4;Arrete_Reference;908666
AB;Bilan;Semestre;1;2015;PA5;Annee_Reference;259758
AB;Bilan;Semestre;1;2015;PA5;Arrete_Actuel;195751
AB;Bilan;Semestre;1;2015;PA5;Arrete_Reference;178860
AB;Bilan;Semestre;1;2015;PAS;Annee_Reference;7359630
AB;Bilan;Semestre;1;2015;PAS;Arrete_Actuel;7320872
AB;Bilan;Semestre;1;2015;PAS;Arrete_Reference;7129291
AB;Bilan;Semestre;1;2016;AC1;Annee_Reference;107781
AB;Bilan;Semestre;1;2016;AC1;Arrete_Actuel;72133
AB;Bilan;Semestre;1;2016;AC1;Arrete_Reference;142913
AB;Bilan;Semestre;1;2016;AC2;Annee_Reference;193873
AB;Bilan;Semestre;1;2016;AC2;Arrete_Actuel;164386
AB;Bilan;Semestre;1;2016;AC2;Arrete_Reference;177061
AB;Bilan;Semestre;1;2016;AC3;Annee_Reference;5971463
AB;Bilan;Semestre;1;2016;AC3;Arrete_Actuel;5951069
AB;Bilan;Semestre;1;2016;AC3;Arrete_Reference;6100492
AB;Bilan;Semestre;1;2016;AC4;Annee_Reference;905996
AB;Bilan;Semestre;1;2016;AC4;Arrete_Actuel;986612
AB;Bilan;Semestre;1;2016;AC4;Arrete_Reference;809573
AB;Bilan;Semestre;1;2016;AC5;Annee_Reference;570774
AB;Bilan;Semestre;1;2016;AC5;Arrete_Actuel;612511
AB;Bilan;Semestre;1;2016;AC5;Arrete_Reference;559927
AB;Bilan;Semestre;1;2016;AC6;Annee_Reference;117566
AB;Bilan;Semestre;1;2016;AC6;Arrete_Actuel;122248
AB;Bilan;Semestre;1;2016;AC6;Arrete_Reference;117890
AB;Bilan;Semestre;1;2016;AC7;Annee_Reference;72601
AB;Bilan;Semestre;1;2016;AC7;Arrete_Actuel;155557
AB;Bilan;Semestre;1;2016;AC7;Arrete_Reference;82798
AB;Bilan;Semestre;1;2016;ACT;Annee_Reference;7940054
AB;Bilan;Semestre;1;2016;ACT;Arrete_Actuel;8064516
AB;Bilan;Semestre;1;2016;ACT;Arrete_Reference;7990654
AB;Bilan;Semestre;1;2016;CAP;Annee_Reference;671172
AB;Bilan;Semestre;1;2016;CAP;Arrete_Actuel;680102
AB;Bilan;Semestre;1;2016;CAP;Arrete_Reference;669782
AB;Bilan;Semestre;1;2016;CP1;Annee_Reference;122220
AB;Bilan;Semestre;1;2016;CP1;Arrete_Actuel;122220
AB;Bilan;Semestre;1;2016;CP1;Arrete_Reference;122220
AB;Bilan;Semestre;1;2016;CP2;Annee_Reference;488066
AB;Bilan;Semestre;1;2016;CP2;Arrete_Actuel;521710
AB;Bilan;Semestre;1;2016;CP2;Arrete_Reference;488010
AB;Bilan;Semestre;1;2016;CP3;Annee_Reference;NA
AB;Bilan;Semestre;1;2016;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2016;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;1;2016;CP4;Annee_Reference;423
AB;Bilan;Semestre;1;2016;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;1;2016;CP4;Arrete_Reference;423
AB;Bilan;Semestre;1;2016;CP5;Annee_Reference;5
AB;Bilan;Semestre;1;2016;CP5;Arrete_Actuel;4
AB;Bilan;Semestre;1;2016;CP5;Arrete_Reference;5
AB;Bilan;Semestre;1;2016;CP6;Annee_Reference;60458
AB;Bilan;Semestre;1;2016;CP6;Arrete_Actuel;35745
AB;Bilan;Semestre;1;2016;CP6;Arrete_Reference;59124
AB;Bilan;Semestre;1;2016;CP7;Annee_Reference;NA
AB;Bilan;Semestre;1;2016;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2016;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;1;2016;CPP;Annee_Reference;7940054
AB;Bilan;Semestre;1;2016;CPP;Arrete_Actuel;8064516
AB;Bilan;Semestre;1;2016;CPP;Arrete_Reference;7990654
AB;Bilan;Semestre;1;2016;PA1;Annee_Reference;500194
AB;Bilan;Semestre;1;2016;PA1;Arrete_Actuel;595917
AB;Bilan;Semestre;1;2016;PA1;Arrete_Reference;801501
AB;Bilan;Semestre;1;2016;PA2;Annee_Reference;509230
AB;Bilan;Semestre;1;2016;PA2;Arrete_Actuel;442898
AB;Bilan;Semestre;1;2016;PA2;Arrete_Reference;305734
AB;Bilan;Semestre;1;2016;PA3;Annee_Reference;5142391
AB;Bilan;Semestre;1;2016;PA3;Arrete_Actuel;5224553
AB;Bilan;Semestre;1;2016;PA3;Arrete_Reference;5089757
AB;Bilan;Semestre;1;2016;PA4;Annee_Reference;911881
AB;Bilan;Semestre;1;2016;PA4;Arrete_Actuel;885063
AB;Bilan;Semestre;1;2016;PA4;Arrete_Reference;928129
AB;Bilan;Semestre;1;2016;PA5;Annee_Reference;205186
AB;Bilan;Semestre;1;2016;PA5;Arrete_Actuel;235983
AB;Bilan;Semestre;1;2016;PA5;Arrete_Reference;195751
AB;Bilan;Semestre;1;2016;PAS;Annee_Reference;7268882
AB;Bilan;Semestre;1;2016;PAS;Arrete_Actuel;7384414
AB;Bilan;Semestre;1;2016;PAS;Arrete_Reference;7320872
AB;Bilan;Semestre;1;2017;AC1;Annee_Reference;107721
AB;Bilan;Semestre;1;2017;AC1;Arrete_Actuel;102969
AB;Bilan;Semestre;1;2017;AC1;Arrete_Reference;72133
AB;Bilan;Semestre;1;2017;AC2;Annee_Reference;169829
AB;Bilan;Semestre;1;2017;AC2;Arrete_Actuel;181886
AB;Bilan;Semestre;1;2017;AC2;Arrete_Reference;164386
AB;Bilan;Semestre;1;2017;AC3;Annee_Reference;5893685
AB;Bilan;Semestre;1;2017;AC3;Arrete_Actuel;6002207
AB;Bilan;Semestre;1;2017;AC3;Arrete_Reference;5951069
AB;Bilan;Semestre;1;2017;AC4;Annee_Reference;599200
AB;Bilan;Semestre;1;2017;AC4;Arrete_Actuel;617189
AB;Bilan;Semestre;1;2017;AC4;Arrete_Reference;986612
AB;Bilan;Semestre;1;2017;AC5;Annee_Reference;1193230
AB;Bilan;Semestre;1;2017;AC5;Arrete_Actuel;1310492
AB;Bilan;Semestre;1;2017;AC5;Arrete_Reference;612511
AB;Bilan;Semestre;1;2017;AC6;Annee_Reference;120854
AB;Bilan;Semestre;1;2017;AC6;Arrete_Actuel;121087
AB;Bilan;Semestre;1;2017;AC6;Arrete_Reference;122248
AB;Bilan;Semestre;1;2017;AC7;Annee_Reference;158398
AB;Bilan;Semestre;1;2017;AC7;Arrete_Actuel;150841
AB;Bilan;Semestre;1;2017;AC7;Arrete_Reference;155557
AB;Bilan;Semestre;1;2017;ACT;Annee_Reference;8242917
AB;Bilan;Semestre;1;2017;ACT;Arrete_Actuel;8486671
AB;Bilan;Semestre;1;2017;ACT;Arrete_Reference;8064516
AB;Bilan;Semestre;1;2017;CAP;Annee_Reference;734331
AB;Bilan;Semestre;1;2017;CAP;Arrete_Actuel;755092
AB;Bilan;Semestre;1;2017;CAP;Arrete_Reference;680102
AB;Bilan;Semestre;1;2017;CP1;Annee_Reference;127313
AB;Bilan;Semestre;1;2017;CP1;Arrete_Actuel;132406
AB;Bilan;Semestre;1;2017;CP1;Arrete_Reference;122220
AB;Bilan;Semestre;1;2017;CP2;Annee_Reference;516585
AB;Bilan;Semestre;1;2017;CP2;Arrete_Actuel;572184
AB;Bilan;Semestre;1;2017;CP2;Arrete_Reference;521710
AB;Bilan;Semestre;1;2017;CP3;Annee_Reference;NA
AB;Bilan;Semestre;1;2017;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2017;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;1;2017;CP4;Annee_Reference;423
AB;Bilan;Semestre;1;2017;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;1;2017;CP4;Arrete_Reference;423
AB;Bilan;Semestre;1;2017;CP5;Annee_Reference;4
AB;Bilan;Semestre;1;2017;CP5;Arrete_Actuel;5
AB;Bilan;Semestre;1;2017;CP5;Arrete_Reference;4
AB;Bilan;Semestre;1;2017;CP6;Annee_Reference;90006
AB;Bilan;Semestre;1;2017;CP6;Arrete_Actuel;50074
AB;Bilan;Semestre;1;2017;CP6;Arrete_Reference;35745
AB;Bilan;Semestre;1;2017;CP7;Annee_Reference;NA
AB;Bilan;Semestre;1;2017;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2017;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;1;2017;CPP;Annee_Reference;8242917
AB;Bilan;Semestre;1;2017;CPP;Arrete_Actuel;8486671
AB;Bilan;Semestre;1;2017;CPP;Arrete_Reference;8064516
AB;Bilan;Semestre;1;2017;PA1;Annee_Reference;818196
AB;Bilan;Semestre;1;2017;PA1;Arrete_Actuel;1020418
AB;Bilan;Semestre;1;2017;PA1;Arrete_Reference;595917
AB;Bilan;Semestre;1;2017;PA2;Annee_Reference;468866
AB;Bilan;Semestre;1;2017;PA2;Arrete_Actuel;432330
AB;Bilan;Semestre;1;2017;PA2;Arrete_Reference;442898
AB;Bilan;Semestre;1;2017;PA3;Annee_Reference;5116938
AB;Bilan;Semestre;1;2017;PA3;Arrete_Actuel;5132643
AB;Bilan;Semestre;1;2017;PA3;Arrete_Reference;5224553
AB;Bilan;Semestre;1;2017;PA4;Annee_Reference;914432
AB;Bilan;Semestre;1;2017;PA4;Arrete_Actuel;982621
AB;Bilan;Semestre;1;2017;PA4;Arrete_Reference;885063
AB;Bilan;Semestre;1;2017;PA5;Annee_Reference;190154
AB;Bilan;Semestre;1;2017;PA5;Arrete_Actuel;163567
AB;Bilan;Semestre;1;2017;PA5;Arrete_Reference;235983
AB;Bilan;Semestre;1;2017;PAS;Annee_Reference;7508586
AB;Bilan;Semestre;1;2017;PAS;Arrete_Actuel;7731579
AB;Bilan;Semestre;1;2017;PAS;Arrete_Reference;7384414
AB;Bilan;Semestre;1;2018;AC1;Annee_Reference;170245
AB;Bilan;Semestre;1;2018;AC1;Arrete_Actuel;167167
AB;Bilan;Semestre;1;2018;AC1;Arrete_Reference;102969
AB;Bilan;Semestre;1;2018;AC2;Annee_Reference;197032
AB;Bilan;Semestre;1;2018;AC2;Arrete_Actuel;178527
AB;Bilan;Semestre;1;2018;AC2;Arrete_Reference;181886
AB;Bilan;Semestre;1;2018;AC3;Annee_Reference;6073730
AB;Bilan;Semestre;1;2018;AC3;Arrete_Actuel;6127435
AB;Bilan;Semestre;1;2018;AC3;Arrete_Reference;6002207
AB;Bilan;Semestre;1;2018;AC4;Annee_Reference;530671
AB;Bilan;Semestre;1;2018;AC4;Arrete_Actuel;563313
AB;Bilan;Semestre;1;2018;AC4;Arrete_Reference;617189
AB;Bilan;Semestre;1;2018;AC5;Annee_Reference;1361537
AB;Bilan;Semestre;1;2018;AC5;Arrete_Actuel;1471905
AB;Bilan;Semestre;1;2018;AC5;Arrete_Reference;1310492
AB;Bilan;Semestre;1;2018;AC6;Annee_Reference;163219
AB;Bilan;Semestre;1;2018;AC6;Arrete_Actuel;164094
AB;Bilan;Semestre;1;2018;AC6;Arrete_Reference;121087
AB;Bilan;Semestre;1;2018;AC7;Annee_Reference;159764
AB;Bilan;Semestre;1;2018;AC7;Arrete_Actuel;161673
AB;Bilan;Semestre;1;2018;AC7;Arrete_Reference;150841
AB;Bilan;Semestre;1;2018;ACT;Annee_Reference;8656198
AB;Bilan;Semestre;1;2018;ACT;Arrete_Actuel;8834114
AB;Bilan;Semestre;1;2018;ACT;Arrete_Reference;8486671
AB;Bilan;Semestre;1;2018;CAP;Annee_Reference;818957
AB;Bilan;Semestre;1;2018;CAP;Arrete_Actuel;849640
AB;Bilan;Semestre;1;2018;CAP;Arrete_Reference;755092
AB;Bilan;Semestre;1;2018;CP1;Annee_Reference;132405
AB;Bilan;Semestre;1;2018;CP1;Arrete_Actuel;132405
AB;Bilan;Semestre;1;2018;CP1;Arrete_Reference;132406
AB;Bilan;Semestre;1;2018;CP2;Annee_Reference;572213
AB;Bilan;Semestre;1;2018;CP2;Arrete_Actuel;652693
AB;Bilan;Semestre;1;2018;CP2;Arrete_Reference;572184
AB;Bilan;Semestre;1;2018;CP3;Annee_Reference;NA
AB;Bilan;Semestre;1;2018;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2018;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;1;2018;CP4;Annee_Reference;423
AB;Bilan;Semestre;1;2018;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;1;2018;CP4;Arrete_Reference;423
AB;Bilan;Semestre;1;2018;CP5;Annee_Reference;5
AB;Bilan;Semestre;1;2018;CP5;Arrete_Actuel;5
AB;Bilan;Semestre;1;2018;CP5;Arrete_Reference;5
AB;Bilan;Semestre;1;2018;CP6;Annee_Reference;113911
AB;Bilan;Semestre;1;2018;CP6;Arrete_Actuel;64114
AB;Bilan;Semestre;1;2018;CP6;Arrete_Reference;50074
AB;Bilan;Semestre;1;2018;CP7;Annee_Reference;NA
AB;Bilan;Semestre;1;2018;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;1;2018;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;1;2018;CPP;Annee_Reference;8656198
AB;Bilan;Semestre;1;2018;CPP;Arrete_Actuel;8834114
AB;Bilan;Semestre;1;2018;CPP;Arrete_Reference;8486671
AB;Bilan;Semestre;1;2018;PA1;Annee_Reference;1174816
